YesText#0,"""Да"""
Block_help_Message_127#0,"""Блок для поиска напарника на миссии<br>временных квестов фестиваля ARKS 2014.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_128#0,"""Блок для записи видео<br>и создания скриншотов."""
Block_help_Message_129#0,"""Блок для поиска других игроков<br>с целью помощи выполнения<br>миссий Гран-При 2014."""
Block_help_Message_130#0,"""Блок для поиска напарника на миссии<br>нормального уровня сложности<br>на планете Харкотан."""
Block_help_Message_131#0,"""Блок для поиска напарника на миссии<br>сложного уровня сложности<br>на планете Харкотан."""
Block_help_Message_132#0,"""Блок для поиска напарника на миссии<br>очень сложного уровня сложности<br>на планете Харкотан."""
Block_help_Message_133#0,"""Блок для поиска напарника на миссии<br>супер сложного уровня сложности<br>на планете Харкотан."""
Block_help_Message_134#0,"""Блок для поиска напарника на миссии<br>нормального уровня сложности<br>на планете Харкотан.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_135#0,"""Блок для поиска напарника на миссии<br>сложного уровня сложности<br>на планете Харкотан.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_136#0,"""Блок для поиска напарника на миссии<br>очень сложного уровня сложности<br>на планете Харкотан.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_137#0,"""Блок для поиска напарника на миссии<br>супер сложного уровня сложности<br>на планете Харкотан.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_138#0,"""Блок для поиска напарника на миссии<br>нормального уровня сложности для<br>игры в Широнии."""
Block_help_Message_139#0,"""Блок для поиска напарника на миссии<br>сложного уровня сложности для<br>игры в Широнии."""
Block_help_Message_140#0,"""Блок для поиска напарника на миссии<br>очень сложного уровня сложности<br>игры в Широнии."""
Block_help_Message_141#0,"""Блок для поиска напарника на миссии<br>супер сложного уровня сложности<br>в Широнии."""
Block_help_Message_142#0,"""Блок для поиска напарника на миссии<br>нормального уровня сложности для<br>игры в Широнии.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_143#0,"""Блок для поиска напарника на миссии<br>сложного уровня сложности для<br>игры в Широнии.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_144#0,"""Блок для поиска напарника на миссии<br>очень сложного уровня сложности<br>игры в Широнии.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_145#0,"""Блок для поиска напарника на миссии<br>супер сложного уровня сложности<br>в Широнии.<br>[Vita/PC/PS4 Shared Lobby]"""
Block_help_Message_146#0,"""Блок для тех, кто хочет насладиться<br>казино играми. Пожалуйста, будьте<br>внимательны к другим игрокам."""
