MenuTitle#0,"""Exchange Shop"""
item_SacrificeUP_3#1,"""Durante Guard Stance,<br>Restaura HP cuando<br>los enemigos mueren<br>dentro de un cierto<br>radio"""
item_SacrificeUP_4#1,"""Durante Guard Stance,<br>Restaura HP cuando<br>los enemigos mueren<br>dentro de un cierto<br>radio"""
item_SacrificeUP_5#1,"""Durante Guard Stance,<br>Restaura HP cuando<br>los enemigos mueren<br>dentro de un cierto<br>radio"""
item_CrazyHeartBonus_1#1,"""Aumenta la<br>regeneración<br>de PP<br>mientras afecta<br>con estado anormal."""
item_CrazyHeartBonus_2#1,"""Aumenta la<br>regeneración<br>de PP<br>mientras afecta<br>con estado anormal."""
item_CrazyHeartBonus_3#1,"""Aumenta la<br>regeneración<br>de PP<br>mientras afecta<br>con estado anormal."""
item_CrazyHeartBonus_4#1,"""Aumenta la<br>regeneración<br>de PP<br>mientras afecta<br>con estado anormal."""
item_CrazyHeartBonus_5#1,"""Aumenta la<br>regeneración<br>de PP<br>mientras afecta<br>con estado anormal."""
item_CrazyBeatBonus_1#1,"""Aumenta el daño por golpes<br>mientras se ve afectado<br>por un estado anormal."""
item_CrazyBeatBonus_2#1,"""Aumenta el daño por golpes<br>mientras se ve afectado<br>por un estado anormal."""
item_CrazyBeatBonus_3#1,"""Aumenta el daño por golpes<br>mientras se ve afectado<br>por un estado anormal."""
item_CrazyBeatBonus_4#1,"""Aumenta el daño por golpes<br>mientras se ve afectado<br>por un estado anormal."""
item_CrazyBeatBonus_5#1,"""Aumenta el daño por golpes<br>mientras se ve afectado<br>por un estado anormal."""
item_TacticsTrapBonus_1#1,"""Tactics Trap Bonus Nv.1"""
item_TacticsTrapBonus_2#1,"""Tactics Trap Bonus Nv.2"""
item_TacticsTrapBonus_3#1,"""Tactics Trap Bonus Nv.3"""
item_TacticsTrapBonus_4#1,"""Tactics Trap Bonus Nv.4"""
item_TacticsTrapBonus_5#1,"""Tactics Trap Bonus Nv.5"""
item_PerfectKeeperUP_1#1,"""Aumenta los efectos de<br>Perfect Keeper."""
item_PerfectKeeperUP_2#1,"""Aumenta los efectos de<br>Perfect Keeper."""
item_PerfectKeeperUP_3#1,"""Aumenta los efectos de<br>Perfect Keeper."""
item_PerfectKeeperUP_4#1,"""Aumenta los efectos de<br>Perfect Keeper."""
item_PerfectKeeperUP_5#1,"""Aumenta los efectos de<br>Perfect Keeper."""
item_SRollJustAttackBonus_1#1,"""Aumenta los efectos de<br>Stylish Roll Just Attack."""
item_SRollJustAttackBonus_2#1,"""Aumenta los efectos de<br>Stylish Roll Just Attack."""
item_SRollJustAttackBonus_3#1,"""Aumenta los efectos de<br>Stylish Roll Just Attack."""
item_SRollJustAttackBonus_4#1,"""Aumenta los efectos de<br>Stylish Roll Just Attack."""
item_SRollJustAttackBonus_5#1,"""Aumenta los efectos de<br>Stylish Roll Just Attack."""
item_FreezeIgnitionUP_1#1,"""(Descripcion)<br>Freeze Ignition<br>Lv1"""
item_FreezeIgnitionUP_2#1,"""(Descripcion)<br>Freeze Ignition<br>Lv2"""
item_FreezeIgnitionUP_3#1,"""(Descripcion)<br>Freeze Ignition<br>Lv3"""
item_FreezeIgnitionUP_4#1,"""(Descripcion)<br>Freeze Ignition<br>Lv4"""
item_FreezeIgnitionUP_5#1,"""(Descripcion)<br>Freeze Ignition<br>Lv5"""
item_PhotonFlareBoostUP_1#1,"""Aumenta los efectos de<br>Photon Flare Boost."""
item_PhotonFlareBoostUP_2#1,"""Aumenta los efectos de<br>Photon Flare Boost."""
item_PhotonFlareBoostUP_3#1,"""Aumenta los efectos de<br>Photon Flare Boost."""
item_PhotonFlareBoostUP_4#1,"""Aumenta los efectos de<br>Photon Flare Boost."""
item_PhotonFlareBoostUP_5#1,"""Aumenta los efectos de<br>Photon Flare Boost."""
item_PowerWandUP_1#1,"""Aumenta los efectos de<br>Wand Reactor."""
item_PowerWandUP_2#1,"""Aumenta los efectos de<br>Wand Reactor."""
item_PowerWandUP_3#1,"""Aumenta los efectos de<br>Wand Reactor."""
item_PowerWandUP_4#1,"""Aumenta los efectos de<br>Wand Reactor."""
item_PowerWandUP_5#1,"""Aumenta los efectos de<br>Wand Reactor."""
item_PoisonIgnitionUP_1#1,"""(Descripcion)<br>PoisonIgnition<br>Lv1"""
item_PoisonIgnitionUP_2#1,"""(Descripcion)<br>PoisonIgnition<br>Lv2"""
item_PoisonIgnitionUP_3#1,"""(Descripcion)<br>PoisonIgnition<br>Lv3"""
item_PoisonIgnitionUP_4#1,"""(Descripcion)<br>PoisonIgnition<br>Lv4"""
item_PoisonIgnitionUP_5#1,"""(Descripcion)<br>PoisonIgnition<br>Lv5"""
item_AverageStanceUP_1#1,"""Aumenta los efectos de<br>Average Stance."""
item_AverageStanceUP_2#1,"""Aumenta los efectos de<br>Average Stance."""
item_AverageStanceUP_3#1,"""Aumenta los efectos de<br>Average Stance."""
item_AverageStanceUP_4#1,"""Aumenta los efectos de<br>Average Stance."""
item_AverageStanceUP_5#1,"""Aumenta los efectos de<br>Average Stance."""
item_WeakStanceUP_1#1,"""Aumenta los efectos<br>de Weak Stance."""
item_WeakStanceUP_2#1,"""Aumenta los efectos<br>de Weak Stance."""
item_WeakStanceUP_3#1,"""Aumenta los efectos<br>de Weak Stance."""
item_WeakStanceUP_4#1,"""Aumenta los efectos<br>de Weak Stance."""
item_WeakStanceUP_5#1,"""Aumenta los efectos<br>de Weak Stance."""
item_CombatJABonusUP_1#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP_2#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP_3#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP_4#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP_5#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP2_1#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP2_2#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP2_3#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP2_4#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_CombatJABonusUP2_5#1,"""Sube el daño de los<br>Just Attack durante<br>Katana de Combate."""
item_ShortTimeBonusUP_1#1,"""Aumenta la cantidad<br>de daño durante<br>Rapid Shot."""
item_ShortTimeBonusUP_2#1,"""Aumenta la cantidad<br>de daño durante<br>Rapid Shot."""
item_ShortTimeBonusUP_3#1,"""Aumenta la cantidad<br>de daño durante<br>Rapid Shot."""
item_ShortTimeBonusUP_4#1,"""Aumenta la cantidad<br>de daño durante<br>Rapid Shot."""
item_ShortTimeBonusUP_5#1,"""Aumenta la cantidad<br>de daño durante<br>Rapid Shot."""
item_ShortTimeBonusUP2_1#1,"""Aumenta el daño<br>durante Rapid Shot<br>en 30%"""
item_ShortTimeBonusUP2_2#1,"""Aumenta el daño<br>durante Rapid Shot<br>en 32%"""
item_ShortTimeBonusUP2_3#1,"""Aumenta el daño<br>durante Rapid Shot<br>en 34%"""
item_ShortTimeBonusUP2_4#1,"""Aumenta el daño<br>durante Rapid Shot<br>en 36%"""
item_ShortTimeBonusUP2_5#1,"""Aumenta el daño<br>durante Rapid Shot<br>en 38%"""
item_BulletPPSave_1#1,"""Reduce consumo PP<br>cuando utilizas arma<br>con balas especiales."""
item_BulletPPSave_2#1,"""Reduce consumo PP<br>cuando utilizas arma<br>con balas especiales."""
item_BulletPPSave_3#1,"""Reduce consumo PP<br>cuando utilizas arma<br>con balas especiales."""
item_BulletPPSave_4#1,"""Reduce consumo PP<br>cuando utilizas arma<br>con balas especiales."""
item_BulletPPSave_5#1,"""Reduce consumo PP<br>cuando utilizas arma<br>con balas especiales."""
item_SniperPride_1#1,"""Aumenta el daño<br>de largo alcance."""
item_SniperPride_2#1,"""Aumenta el daño<br>de largo alcance."""
item_SniperPride_3#1,"""Aumenta el daño<br>de largo alcance."""
item_SniperPride_4#1,"""Aumenta el daño<br>de largo alcance."""
item_SniperPride_5#1,"""Aumenta el daño<br>de largo alcance."""
item_CriticalStrike_1#1,"""Aumenta el daño<br>de golpe critico."""
item_CriticalStrike_2#1,"""Aumenta el daño<br>de golpe critico."""
item_CriticalStrike_3#1,"""Aumenta el daño<br>de golpe critico."""
item_CriticalStrike_4#1,"""Aumenta el daño<br>de golpe critico."""
item_CriticalStrike_5#1,"""Aumenta el daño<br>de golpe critico."""
item_CriticalStrike2_1#1,"""Habilidad no establecida"""
item_CriticalStrike2_2#1,"""Habilidad no establecida"""
item_CriticalStrike2_3#1,"""Habilidad no establecida"""
item_CriticalStrike2_4#1,"""Habilidad no establecida"""
item_CriticalStrike2_5#1,"""Habilidad no establecida"""
item_HealShare_1#1,"""Cura a los juga-<br>dores cercanos<br>un porcentaje fijo """
item_HealShare_2#1,"""Cura a los juga-<br>dores cercanos<br>un porcentaje fijo """
item_HealShare_3#1,"""Cura a los juga-<br>dores cercanos<br>un porcentaje fijo """
item_HealShare_4#1,"""Cura a los juga-<br>dores cercanos<br>un porcentaje fijo """
item_HealShare_5#1,"""Cura a los juga-<br>dores cercanos<br>un porcentaje fijo """
item_FrozenShooter_1#1,"""(Descripcion)<br>disparo congeladoーLv1"""
item_FrozenShooter_2#1,"""(Descripcion)<br>disparo congeladoーLv2"""
item_FrozenShooter_3#1,"""(Descripcion)<br>disparo congeladoーLv3"""
item_FrozenShooter_4#1,"""(Descripcion)<br>disparo congeladoーLv4"""
item_FrozenShooter_5#1,"""(Descripcion)<br>disparo congeladoーLv5"""
item_ConditionBurn_1#1,"""Infringes quemar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionBurn_2#1,"""Infringes quemar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionBurn_3#1,"""Infringes quemar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionBurn_4#1,"""Infringes quemar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionBurn_5#1,"""Infringes quemar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionFreeze_1#1,"""Puedes congelar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionFreeze_2#1,"""Puedes congelar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionFreeze_3#1,"""Puedes congelar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionFreeze_4#1,"""Puedes congelar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionFreeze_5#1,"""Puedes congelar<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionShock_1#1,"""Infringes Shock<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionShock_2#1,"""Infringes Shock<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionShock_3#1,"""Infringes Shock<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionShock_4#1,"""Infringes Shock<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionShock_5#1,"""Infringes Shock<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionPoison_1#1,"""Infringes veneno<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionPoison_2#1,"""Infringes veneno<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionPoison_3#1,"""Infringes veneno<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionPoison_4#1,"""Infringes veneno<br>al usa golpes mele<br>o ataques a distancia."""
item_ConditionPoison_5#1,"""Infringes veneno<br>al usa golpes mele<br>o ataques a distancia."""
item_GuardStanceUpNew_1#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew_2#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew_3#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew_4#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew_5#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew2_1#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew2_2#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew2_3#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew2_4#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew2_5#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew3_1#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew3_2#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew3_3#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew3_4#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_GuardStanceUpNew3_5#1,"""Aumenta la reducción<br>de daños fisicos y<br>daño a distancia<br>durante Guard Stance."""
item_AutoRegenerate_1#1,"""Regenerar automaticamente HP."""
item_AutoRegenerate_2#1,"""Regenerar automaticamente HP."""
item_AutoRegenerate_3#1,"""Regenerar automaticamente HP."""
item_AutoRegenerate_4#1,"""Regenerar automaticamente HP."""
item_AutoRegenerate_5#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateKatori_1#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateKatori_2#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateKatori_3#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateKatori_4#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateKatori_5#1,"""Regenerar automaticamente HP."""
item_AutoRegenerateMoa_1#1,"""Regenera automaticamente 5%<br>de su HP maximo<br>cada 5 segundos."""
item_AutoRegenerateMoa_2#1,"""Regenera automaticamente 7%<br>de su HP maximo<br>cada 5 segundos."""
item_AutoRegenerateMoa_3#1,"""Regenera automaticamente 10%<br>de su HP maximo<br>cada 5 segundos."""
item_AutoRegenerateMoa_4#1,"""Regenera automaticamente 12%<br>de su HP maximo<br>cada 5 segundos."""
item_AutoRegenerateMoa_5#1,"""Regenera automaticamente 15%<br>de su HP maximo<br>cada 5 segundos."""
item_GunnerAttackPPRestraint2_1#1,"""Aumenta la restauración de PP por ataque en 40%."""
item_GunnerAttackPPRestraint2_2#1,"""Aumenta la restauración de PP por ataque en 60%."""
item_GunnerAttackPPRestraint2_3#1,"""Aumenta la restauración de PP por ataque en 80%."""
item_GunnerAttackPPRestraint2_4#1,"""Aumenta la restauración de PP por ataque en 90%."""
item_GunnerAttackPPRestraint2_5#1,"""Aumenta la restauración de PP por ataque en 100%."""
item_JustAttackBonus2_1#1,"""Aumenta los efectos de<br>Just Attacks."""
item_JustAttackBonus2_2#1,"""Aumenta los efectos de<br>Just Attacks."""
item_JustAttackBonus2_3#1,"""Aumenta los efectos de<br>Just Attacks."""
item_JustAttackBonus2_4#1,"""Aumenta los efectos de<br>Just Attacks."""
item_JustAttackBonus2_5#1,"""Aumenta los efectos de<br>Just Attacks."""
item_JustAttackBonus3_1#1,"""Aumenta el efecto de<br>Just Attack en 6%."""
item_JustAttackBonus3_2#1,"""Aumenta el efecto de<br>Just Attack en 7%."""
item_JustAttackBonus3_3#1,"""Aumenta el efecto de<br>Just Attack en 8%."""
item_JustAttackBonus3_4#1,"""Aumenta el efecto de<br>Just Attack en 9%."""
item_JustAttackBonus3_5#1,"""Aumenta el efecto de<br>Just Attack en 10%."""
item_TechJustAttackBonus2_1#1,"""Aumenta los efectos de<br>technique Just Attacks."""
item_TechJustAttackBonus2_2#1,"""Aumenta los efectos de<br>technique Just Attacks."""
item_TechJustAttackBonus2_3#1,"""Aumenta los efectos de<br>technique Just Attacks."""
item_TechJustAttackBonus2_4#1,"""Aumenta los efectos de<br>technique Just Attacks."""
item_TechJustAttackBonus2_5#1,"""Aumenta los efectos de<br>technique Just Attacks."""
item_TechTranslation_Power_1#1,"""Agrega T-ATK en función<br>de una parte del S-ATK<br>del arma equipada."""
item_TechTranslation_Power_2#1,"""Agrega T-ATK en función<br>de una parte del S-ATK<br>del arma equipada."""
item_TechTranslation_Power_3#1,"""Agrega T-ATK en función<br>de una parte del S-ATK<br>del arma equipada."""
item_TechTranslation_Power_4#1,"""Agrega T-ATK en función<br>de una parte del S-ATK<br>del arma equipada."""
item_TechTranslation_Power_5#1,"""Agrega T-ATK en función<br>de una parte del S-ATK<br>del arma equipada."""
item_TechTranslation_Shoot_1#1,"""Agrega T-ATK en función<br>de una parte del R-ATK<br>del arma equipada."""
item_TechTranslation_Shoot_2#1,"""Agrega T-ATK en función<br>de una parte del R-ATK<br>del arma equipada."""
item_TechTranslation_Shoot_3#1,"""Agrega T-ATK en función<br>de una parte del R-ATK<br>del arma equipada."""
item_TechTranslation_Shoot_4#1,"""Agrega T-ATK en función<br>de una parte del R-ATK<br>del arma equipada."""
item_TechTranslation_Shoot_5#1,"""Agrega T-ATK en función<br>de una parte del R-ATK<br>del arma equipada."""
item_JustReversalBonus_1#1,"""Restaura un porcen<br>taje fijo de HP al<br>realizar Just Reversal."""
item_JustReversalBonus_2#1,"""Restaura un porcen<br>taje fijo de HP al<br>realizar Just Reversal."""
item_JustReversalBonus_3#1,"""Restaura un porcen<br>taje fijo de HP al<br>realizar Just Reversal."""
item_JustReversalBonus_4#1,"""Restaura un porcen<br>taje fijo de HP al<br>realizar Just Reversal."""
item_JustReversalBonus_5#1,"""Restaura un porcen<br>taje fijo de HP al<br>realizar Just Reversal."""
item_JustReversalPPBonus_1#1,"""Restaura un porcen<br>taje fijo de PP al<br>realizar Just Reversal."""
item_JustReversalPPBonus_2#1,"""Restaura un porcen<br>taje fijo de PP al<br>realizar Just Reversal."""
item_JustReversalPPBonus_3#1,"""Restaura un porcen<br>taje fijo de PP al<br>realizar Just Reversal."""
item_JustReversalPPBonus_4#1,"""Restaura un porcen<br>taje fijo de PP al<br>realizar Just Reversal."""
item_JustReversalPPBonus_5#1,"""Restaura un porcen<br>taje fijo de PP al<br>realizar Just Reversal."""
item_DamagePPRecover_1#1,"""Restaura PP<br>cuando eres<br>golpeado."""
item_DamagePPRecover_2#1,"""Restaura PP<br>cuando eres<br>golpeado."""
item_DamagePPRecover_3#1,"""Restaura PP<br>cuando eres<br>golpeado."""
item_DamagePPRecover_4#1,"""Restaura PP<br>cuando eres<br>golpeado."""
item_DamagePPRecover_5#1,"""Restaura PP<br>cuando eres<br>golpeado."""
item_KlothoMesetaUp_1#1,"""Aumenta la caida<br>de meseta<br>en 5%."""
item_KlothoMesetaUp_2#1,"""Aumenta la caida<br>de meseta<br>en 10%."""
item_KlothoMesetaUp_3#1,"""Aumenta la caida<br>de meseta<br>en 15%."""
item_KlothoMesetaUp_4#1,"""Aumenta la caida<br>de meseta<br>en 20%."""
item_KlothoMesetaUp_5#1,"""Aumenta la caida<br>de meseta<br>en 25%."""
item_IoExperienceUp_1#1,"""Aumenta la<br>ganancia de<br>experiencia en 4%."""
item_IoExperienceUp_2#1,"""Aumenta la<br>ganancia de<br>experiencia en 7%."""
item_IoExperienceUp_3#1,"""Aumenta la<br>ganancia de<br>experiencia en 10%."""
item_IoExperienceUp_4#1,"""Aumenta la<br>ganancia de<br>experiencia en 13%."""
item_IoExperienceUp_5#1,"""Aumenta la<br>ganancia de<br>experiencia en 16%."""
item_BrastGaugeDamageUp_1#1,"""Aumenta el poder<br>basado en el medi-<br>dor del photon blast"""
item_BrastGaugeDamageUp_2#1,"""Aumenta el poder<br>basado en el medi-<br>dor del photon blast"""
item_BrastGaugeDamageUp_3#1,"""Aumenta el poder<br>basado en el medi-<br>dor del photon blast"""
item_BrastGaugeDamageUp_4#1,"""Aumenta el poder<br>basado en el medi-<br>dor del photon blast"""
item_BrastGaugeDamageUp_5#1,"""Aumenta el poder<br>basado en el medi-<br>dor del photon blast"""
item_BrastGaugeDamageUp2_1#1,"""La potencia fluctúa según<br>el indicador del Photon Blast<br>y se aumenta ligeramente."""
item_BrastGaugeDamageUp2_2#1,"""La potencia fluctúa según<br>el indicador del Photon Blast<br>y se aumenta ligeramente."""
item_BrastGaugeDamageUp2_3#1,"""La potencia fluctúa según<br>el indicador del Photon Blast<br>y se aumenta ligeramente."""
item_BrastGaugeDamageUp2_4#1,"""La potencia fluctúa según<br>el indicador del Photon Blast<br>y se aumenta ligeramente."""
item_BrastGaugeDamageUp2_5#1,"""La potencia fluctúa según<br>el indicador del Photon Blast<br>y se aumenta ligeramente."""
item_AirAttackBurst_1#1,"""El daño aumenta<br>cuando atacas en<br>el aire"""
item_AirAttackBurst_2#1,"""El daño aumenta<br>cuando atacas en<br>el aire"""
item_AirAttackBurst_3#1,"""El daño aumenta<br>cuando atacas en<br>el aire"""
item_AirAttackBurst_4#1,"""El daño aumenta<br>cuando atacas en<br>el aire"""
item_AirAttackBurst_5#1,"""El daño aumenta<br>cuando atacas en<br>el aire"""
item_AirAttackBurst3_1#1,"""Aumenta el daño de los<br>ataques aéreos en 17%"""
item_AirAttackBurst3_2#1,"""Aumenta el daño de los<br>ataques aéreos en 19%"""
item_AirAttackBurst3_3#1,"""Aumenta el daño de los<br>ataques aéreos en 21%"""
item_AirAttackBurst3_4#1,"""Aumenta el daño de los<br>ataques aéreos en 23%"""
item_AirAttackBurst3_5#1,"""Cuando atacas en el aire<br>el daño aumenta un 25%."""
item_CraftWeaponDamageUp_1#1,"""Aumenta el poder<br>al extender<br>el arma"""
item_CraftWeaponDamageUp_2#1,"""Aumenta el poder<br>al extender<br>el arma"""
