Name_00000#0,"""초급 타격 무기 Lv.1"""
Name_00000#5,"""나베리우스 드라이브 갱신 경험１"""
Name_00001#5,"""나베리우스 드라이브 갱신 경험２"""
Name_00002#5,"""나베리우스 드라이브 갱신 경험３"""
Name_00003#5,"""나베리우스 드라이브 갱신 경험４"""
Name_00004#5,"""나베리우스 드라이브 갱신 경험５"""
Name_00005#5,"""나베리우스 드라이브 갱신 경험６"""
Name_00006#5,"""나베리우스 드라이브 갱신 경험７"""
Name_00007#5,"""나베리우스 드라이브 갱신 경험８"""
Name_00008#5,"""나베리우스 드라이브 갱신 경험９"""
Name_00009#5,"""리어 나베리우스 경험１"""
Name_00010#5,"""리어 나베리우스 경험２"""
Name_00011#5,"""리어 나베리우스 경험３"""
Name_00012#5,"""암 나베리우스 경험１"""
Name_00013#5,"""암 나베리우스 경험２"""
Name_00014#5,"""암 나베리우스 경험３"""
Name_00015#5,"""레그 나베리우스 경험１"""
Name_00016#5,"""레그 나베리우스 경험２"""
Name_00017#5,"""레그 나베리우스 경험３"""
Name_00018#5,"""암두스키아 드라이브 갱신 경험１"""
Name_00019#5,"""암두스키아 드라이브 갱신 경험２"""
Name_00020#5,"""암두스키아 드라이브 갱신 경험３"""
Name_00021#5,"""암두스키아 드라이브 갱신 경험４"""
Name_00022#5,"""암두스키아 드라이브 갱신 경험５"""
Name_00023#5,"""암두스키아 드라이브 갱신 경험６"""
Name_00024#5,"""암두스키아 드라이브 갱신 경험７"""
Name_00025#5,"""암두스키아 드라이브 갱신 경험８"""
Name_00026#5,"""암두스키아 드라이브 갱신 경험９"""
Name_00027#5,"""리어 암두스키아 경험１"""
Name_00028#5,"""리어 암두스키아 경험２"""
Name_00029#5,"""리어 암두스키아 경험３"""
Name_00030#5,"""암 암두스키아 경험１"""
Name_00031#5,"""암 암두스키아 경험２"""
Name_00032#5,"""암 암두스키아 경험３"""
Name_00033#5,"""레그 암두스키아 경험１"""
Name_00034#5,"""레그 암두스키아 경험２"""
Name_00035#5,"""레그 암두스키아 경험３"""
Name_00036#5,"""리리파 드라이브 갱신 경험１"""
Name_00037#5,"""리리파 드라이브 갱신 경험２"""
Name_00038#5,"""리리파 드라이브 갱신 경험３"""
Name_00039#5,"""리리파 드라이브 갱신 경험４"""
Name_00040#5,"""리리파 드라이브 갱신 경험５"""
Name_00041#5,"""리리파 드라이브 갱신 경험６"""
Name_00042#5,"""리리파 드라이브 갱신 경험７"""
Name_00043#5,"""리리파 드라이브 갱신 경험８"""
Name_00044#5,"""리리파 드라이브 갱신 경험９"""
Name_00045#5,"""리어 리리파 경험１"""
Name_00046#5,"""리어 리리파 경험２"""
Name_00047#5,"""리어 리리파 경험３"""
Name_00048#5,"""암 리리파 경험１"""
Name_00049#5,"""암 리리파 경험２"""
Name_00050#5,"""암 리리파 경험３"""
Name_00051#5,"""레그 리리파 경험１"""
Name_00052#5,"""레그 리리파 경험２"""
Name_00053#5,"""레그 리리파 경험３"""
Name_00054#5,"""워팔 드라이브 갱신 경험１"""
Name_00055#5,"""워팔 드라이브 갱신 경험２"""
Name_00056#5,"""워팔 드라이브 갱신 경험３"""
Name_00057#5,"""워팔 드라이브 갱신 경험４"""
Name_00058#5,"""워팔 드라이브 갱신 경험５"""
Name_00059#5,"""워팔 드라이브 갱신 경험６"""
Name_00060#5,"""워팔 드라이브 갱신 경험７"""
Name_00061#5,"""워팔 드라이브 갱신 경험８"""
Name_00062#5,"""워팔 드라이브 갱신 경험９"""
Name_00063#5,"""리어 워팔 경험１"""
Name_00064#5,"""리어 워팔 경험２"""
Name_00065#5,"""리어 워팔 경험３"""
Name_00066#4,"""암 워팔 경험１"""
Name_00067#4,"""암 워팔 경험２"""
Name_00068#4,"""암 워팔 경험３"""
Name_00069#4,"""레그 워팔 경험１"""
Name_00070#4,"""레그 워팔 경험２"""
Name_00071#4,"""레그 워팔 경험３"""
Name_00072#4,"""하루코탄 드라이브 갱신 경험１"""
Name_00073#4,"""하루코탄 드라이브 갱신 경험２"""
Name_00074#4,"""하루코탄 드라이브 갱신 경험３"""
Name_00075#4,"""하루코탄 드라이브 갱신 경험４"""
Name_00076#4,"""하루코탄 드라이브 갱신 경험５"""
Name_00077#4,"""하루코탄 드라이브 갱신 경험６"""
Name_00078#4,"""하루코탄 드라이브 갱신 경험７"""
Name_00079#4,"""하루코탄 드라이브 갱신 경험８"""
Name_00080#4,"""하루코탄 드라이브 갱신 경험９"""
Name_00081#4,"""리어 하루코탄 경험１"""
Name_00082#4,"""리어 하루코탄 경험２"""
Name_00083#4,"""리어 하루코탄 경험３"""
Name_00084#4,"""암 하루코탄 경험１"""
Name_00085#4,"""암 하루코탄 경험２"""
Name_00086#4,"""암 하루코탄 경험３"""
Name_00087#4,"""레그 하루코탄 경험１"""
Name_00088#4,"""레그 하루코탄 경험２"""
Name_00089#4,"""레그 하루코탄 경험３"""
Name_00090#4,"""스토리 드라이브 갱신 경험１"""
Name_00091#4,"""스토리 드라이브 갱신 경험２"""
Name_00092#4,"""스토리 드라이브 갱신 경험３"""
Name_00093#4,"""스토리 드라이브 갱신 경험４"""
Name_00094#4,"""리어 스토리 드라이브 갱신 경험１"""
Name_00095#4,"""리어 스토리 드라이브 갱신 경험２"""
Name_00096#4,"""리어 스토리 드라이브 갱신 경험３"""
Name_00097#4,"""암 스토리 드라이브 갱신 경험１"""
Name_00098#4,"""암 스토리 드라이브 갱신 경험２"""
Name_00099#4,"""암 스토리 드라이브 갱신 경험３"""
Name_00100#4,"""레그 스토리 드라이브 갱신 경험１"""
Name_00101#4,"""레그 스토리 드라이브 갱신 경험２"""
Name_00102#4,"""레그 스토리 드라이브 갱신 경험３"""
Name_00103#4,"""익스트림 드라이브 갱신 경험１"""
Name_00104#4,"""익스트림 드라이브 갱신 경험２"""
Name_00105#4,"""익스트림 드라이브 갱신 경험３"""
Name_00106#4,"""익스트림 드라이브 갱신 경험４"""
Name_00107#4,"""리어 EX 드라이브 갱신 경험１"""
Name_00108#4,"""리어 EX 드라이브 갱신 경험２"""
Name_00109#4,"""리어 EX 드라이브 갱신 경험３"""
Name_00110#4,"""암 EX 드라이브 갱신 경험１"""
Name_00111#4,"""암 EX 드라이브 갱신 경험２"""
Name_00112#4,"""암 EX 드라이브 갱신 경험３"""
Name_00113#4,"""레그 EX 드라이브 갱신 경험１"""
Name_00114#4,"""레그 EX 드라이브 갱신 경험２"""
Name_00115#4,"""레그 EX 드라이브 갱신 경험３"""
Name_00116#4,"""어드밴스 드라이브 갱신 경험１"""
Name_00117#4,"""어드밴스 드라이브 갱신 경험２"""
Name_00118#4,"""어드밴스 드라이브 갱신 경험３"""
Name_00119#4,"""어드밴스 드라이브 갱신 경험４"""
Name_00120#4,"""AD나베리우스 드라이브 갱신 경험１"""
Name_00121#4,"""AD나베리우스 드라이브 갱신 경험２"""
Name_00122#4,"""AD나베리우스 드라이브 갱신 경험３"""
Name_00123#4,"""AD암두스키아 드라이브 갱신 경험１"""
Name_00124#4,"""AD암두스키아 드라이브 갱신 경험２"""
Name_00125#4,"""AD암두스키아 드라이브 갱신 경험３"""
Name_00126#4,"""AD리리파 드라이브 갱신 경험１"""
Name_00127#4,"""AD리리파 드라이브 갱신 경험２"""
Name_00128#4,"""AD리리파 드라이브 갱신 경험３"""
Name_00129#4,"""AD워팔 드라이브 갱신 경험１"""
Name_00130#4,"""AD워팔 드라이브 갱신 경험２"""
Name_00131#4,"""AD워팔 드라이브 갱신 경험３"""
Name_00132#4,"""AD하루코탄 드라이브 갱신 경험１"""
Name_00133#4,"""AD하루코탄 드라이브 갱신 경험２"""
Name_00134#4,"""AD하루코탄 드라이브 갱신 경험３"""
Name_00135#4,"""데이터 드라이브 갱신 대성공 경험１"""
Name_00136#4,"""데이터 드라이브 갱신 대성공 경험２"""
Name_00137#4,"""데이터 드라이브 갱신 대성공 경험３"""
Name_00138#4,"""데이터 드라이브 갱신 대성공 경험４"""
Name_00139#4,"""데이터 드라이브 갱신 대성공 경험５"""
Name_00140#4,"""데이터 드라이브 갱신 대성공 경험６"""
Name_00141#4,"""데이터 드라이브 갱신 대성공 경험７"""
Name_00142#4,"""시한 능력 데이터 작성 경험１"""
Name_00143#4,"""시한 능력 데이터 작성 경험２"""
Name_00144#4,"""시한 능력 데이터 작성 경험３"""
Name_00145#4,"""시한 능력 데이터 작성 경험４"""
Name_00146#4,"""시한 능력 데이터 작성 경험５"""
Name_00147#4,"""시한 능력 데이터 작성 경험６"""
Name_00148#4,"""시한 능력 데이터 작성 경험７"""
Name_00149#4,"""시한 능력 데이터 작성 경험８"""
Name_00150#4,"""리어 시한 능력 데이터 작성 경험１"""
Name_00151#4,"""리어 시한 능력 데이터 작성 경험２"""
Name_00152#4,"""리어 시한 능력 데이터 작성 경험３"""
Name_00153#4,"""리어 시한 능력 데이터 작성 경험４"""
Name_00154#4,"""리어 시한 능력 데이터 작성 경험５"""
Name_00155#4,"""리어 시한 능력 데이터 작성 경험６"""
Name_00156#4,"""암 시한 능력 데이터 작성 경험１"""
Name_00157#4,"""암 시한 능력 데이터 작성 경험２"""
Name_00158#4,"""암 시한 능력 데이터 작성 경험３"""
Name_00159#4,"""암 시한 능력 데이터 작성 경험４"""
Name_00160#4,"""암 시한 능력 데이터 작성 경험５"""
Name_00161#4,"""암 시한 능력 데이터 작성 경험６"""
Name_00162#4,"""레그 시한 능력 데이터 작성 경험１"""
Name_00163#4,"""레그 시한 능력 데이터 작성 경험２"""
Name_00164#4,"""레그 시한 능력 데이터 작성 경험３"""
Name_00165#4,"""레그 시한 능력 데이터 작성 경험４"""
Name_00166#4,"""레그 시한 능력 데이터 작성 경험５"""
Name_00167#4,"""레그 시한 능력 데이터 작성 경험６"""
Name_00168#4,"""시한 능력 데이터 수주 경험１"""
Name_00169#4,"""시한 능력 데이터 수주 경험２"""
Name_00170#4,"""시한 능력 데이터 수주 경험３"""
Name_00171#4,"""시한 능력 데이터 수주 경험４"""
Name_00172#4,"""시한 능력 데이터 수주 경험５"""
Name_00173#4,"""시한 능력 데이터 수주 경험６"""
Name_00174#4,"""시한 능력 데이터 수주 경험７"""
Name_00175#4,"""시한 능력 데이터 수주 경험８"""
Name_00176#4,"""시한 능력 데이터 수주 경험９"""
Name_00177#4,"""리어 시한 능력 데이터 수주 경험１"""
Name_00178#4,"""리어 시한 능력 데이터 수주 경험２"""
Name_00179#4,"""리어 시한 능력 데이터 수주 경험３"""
Name_00180#4,"""리어 시한 능력 데이터 수주 경험４"""
Name_00181#4,"""리어 시한 능력 데이터 수주 경험５"""
Name_00182#4,"""암 시한 능력 데이터 수주 경험１"""
Name_00183#4,"""암 시한 능력 데이터 수주 경험２"""
Name_00184#4,"""암 시한 능력 데이터 수주 경험３"""
Name_00185#4,"""암 시한 능력 데이터 수주 경험４"""
Name_00186#4,"""암 시한 능력 데이터 수주 경험５"""
Name_00187#4,"""레그 시한 능력 데이터 수주 경험１"""
Name_00188#4,"""레그 시한 능력 데이터 수주 경험２"""
Name_00189#4,"""레그 시한 능력 데이터 수주 경험３"""
Name_00190#4,"""레그 시한 능력 데이터 수주 경험４"""
Name_00191#4,"""레그 시한 능력 데이터 수주 경험５"""
Name_00192#4,"""시한 능력 데이터 작성 대성공 경험１"""
Name_00193#4,"""시한 능력 데이터 작성 대성공 경험２"""
Name_00194#4,"""시한 능력 데이터 작성 대성공 경험３"""
Name_00195#4,"""시한 능력 데이터 작성 대성공 경험４"""
Name_00196#3,"""시한 능력 데이터 작성 대성공 경험５"""
Name_00197#3,"""시한 능력 데이터 작성 대성공 경험６"""
Name_00198#3,"""시한 능력 데이터 작성 대성공 경험７"""
Name_00199#3,"""시한 능력 데이터 작성 대성공 경험８"""
Name_00200#3,"""스토리 드라이브 갱신 경험５"""
Name_00201#3,"""익스트림 드라이브 갱신 경험５"""
Name_00202#3,"""어드밴스 드라이브 갱신 경험５"""
Name_00203#3,"""아크스 선단 드라이브 갱신 경험１"""
Name_00204#3,"""아크스 선단 드라이브 갱신 경험２"""
Name_00205#3,"""아크스 선단 드라이브 갱신 경험３"""
Name_00206#3,"""아크스 선단 드라이브 갱신 경험４"""
Name_00207#3,"""아크스 선단 드라이브 갱신 경험５"""
Name_00208#3,"""아크스 선단 드라이브 갱신 경험６"""
Name_00209#3,"""아크스 선단 드라이브 갱신 경험７"""
Name_00210#3,"""아크스 선단 드라이브 갱신 경험８"""
Name_00211#3,"""아크스 선단 드라이브 갱신 경험９"""
Name_00212#3,"""리어 아크스 선단 경험１"""
Name_00213#3,"""리어 아크스 선단 경험２"""
Name_00214#3,"""리어 아크스 선단 경험３"""
Name_00215#3,"""암 아크스 선단 경험１"""
Name_00216#3,"""암 아크스 선단 경험２"""
Name_00217#3,"""암 아크스 선단 경험３"""
Name_00218#2,"""레그 아크스 선단 경험１"""
Name_00219#2,"""레그 아크스 선단 경험２"""
Name_00220#2,"""레그 아크스 선단 경험３"""
Name_00221#2,"""울티메이트 드라이브 갱신 경험１"""
Name_00222#2,"""울티메이트 드라이브 갱신 경험２"""
Name_00223#2,"""울티메이트 드라이브 갱신 경험３"""
Name_00224#2,"""울티메이트 드라이브 갱신 경험４"""
Name_00225#2,"""울티메이트 드라이브 갱신 경험５"""
Name_00226#2,"""리어 UL 드라이브 갱신 경험１"""
Name_00227#2,"""리어 UL 드라이브 갱신 경험２"""
Name_00228#2,"""리어 UL 드라이브 갱신 경험３"""
Name_00229#2,"""암 UL 드라이브 갱신 경험１"""
Name_00230#2,"""암 UL 드라이브 갱신 경험２"""
Name_00231#2,"""암 UL 드라이브 갱신 경험３"""
Name_00232#2,"""레그 UL 드라이브 갱신 경험１"""
Name_00233#2,"""레그 UL 드라이브 갱신 경험２"""
Name_00234#2,"""레그 UL 드라이브 갱신 경험３"""
Name_00235#2,"""UL나베리우스 드라이브 갱신 경험１"""
Name_00236#2,"""UL나베리우스 드라이브 갱신 경험２"""
Name_00237#2,"""UL나베리우스 드라이브 갱신 경험３"""
Name_00238#2,"""UL리리파 드라이브 갱신 경험１"""
Name_00239#2,"""UL리리파 드라이브 갱신 경험２"""
Name_00240#2,"""UL리리파 드라이브 갱신 경험３"""
Name_00241#2,"""리어 지구 경험１"""
Name_00242#2,"""리어 지구 경험２"""
Name_00243#2,"""암 지구 경험１"""
Name_00244#2,"""암 지구 경험２"""
Name_00245#2,"""레그 지구 경험１"""
Name_00246#2,"""레그 지구 경험２"""
Name_00247#2,"""UL암두스키아 드라이브 갱신 경험１"""
Name_00248#2,"""UL암두스키아 드라이브 갱신 경험２"""
Name_00249#2,"""UL암두스키아 드라이브 갱신 경험３"""
Name_00250#1,"""리어 채굴 기지 경험１"""
Name_00251#1,"""리어 채굴 기지 경험２"""
Name_00252#1,"""암 채굴 기지 경험１"""
Name_00253#1,"""암 채굴 기지 경험２"""
Name_00254#1,"""레그 채굴 기지 경험１"""
Name_00255#1,"""레그 채굴 기지 경험２"""
Name_00256#1,"""리어 오메가 경험１"""
Name_00257#1,"""리어 오메가 경험２"""
Name_00258#1,"""암 오메가 경험１"""
Name_00259#1,"""암 오메가 경험２"""
Name_00260#1,"""레그 오메가 경험１"""
Name_00261#1,"""레그 오메가 경험２"""
Name_00262#1,"""리어 함대 교전 구역 경험１"""
Name_00263#1,"""리어 함대 교전 구역 경험２"""
Name_00264#1,"""암 함대 교전 구역 경험１"""
Name_00265#1,"""암 함대 요격전경험２"""
Name_00266#1,"""레그 함대 교전 구역 경험１"""
Name_00267#1,"""레그 함대 교전 구역 경험２"""
Name_00000#6,"""트위스터 폴 영식"""
Name_00001#6,"""세크리파이스 바이트 영식"""
Name_00002#6,"""ソードPA레시피00002"""
Name_00003#6,"""ソードPA레시피00003"""
Name_00004#6,"""ソードPA레시피00004"""
Name_00005#6,"""ソードPA레시피00005"""
Name_00006#6,"""ソードPA레시피00006"""
Name_00007#6,"""ソードPA레시피00007"""
Name_00008#6,"""ソードPA레시피00008"""
Name_00009#6,"""ソードPA레시피00009"""
Name_00010#6,"""ソードPA레시피00010"""
Name_00011#6,"""ソードPA레시피00011"""
Name_00012#6,"""ソードPA레시피00012"""
Name_00013#6,"""ソードPA레시피00013"""
Name_00014#6,"""ソードPA레시피00014"""
Name_00015#6,"""ソードPA레시피00015"""
Name_00016#6,"""ソードPA레시피00016"""
Name_00017#6,"""ソードPA레시피00017"""
Name_00018#6,"""ソードPA레시피00018"""
Name_00019#6,"""ソードPA레시피00019"""
Name_00020#6,"""ソードPA레시피00020"""
Name_00021#6,"""ソードPA레시피00021"""
Name_00022#6,"""ソードPA레시피00022"""
Name_00023#6,"""ソードPA레시피00023"""
Name_00024#6,"""ソードPA레시피00024"""
Name_00025#6,"""ソードPA레시피00025"""
Name_00026#6,"""ソードPA레시피00026"""
Name_00027#6,"""ソードPA레시피00027"""
Name_00028#6,"""ソードPA레시피00028"""
Name_00029#6,"""ソードPA레시피00029"""
Name_00030#6,"""ソードPA레시피00030"""
Name_00031#6,"""ソードPA레시피00031"""
Name_00032#6,"""ソードPA레시피00032"""
