YesText#0,"""ใช่"""
PaidButtonCancel#0,"""ยกเลิก (Cancel)"""
PaidButtonChange#0,"""เปลี่ยนวิธีชำระ"""
PaidSelectTitle#0,"""ประตูเริ่มต้น (Start Gate)"""
PaidSelectMessage#0,"""ในการเริ่ม Quest สมาชิกแต่ละคนต้องจ่าย<br>ไอเทมเอง หรือ Leader จะเป็นผู้จ่ายรวบยอด<br>ให้สมาชิกทุกคนก็ได้<br><br>โปรดทราบว่าหากยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ระหว่าง Quest ไอเทมที่จ่ายไปแล้ว<br>จะไม่ได้รับคืน<br>คุณต้องการจ่ายด้วยวิธีใด?"""
PaidSelectTag1#0,"""Leader เป็นผู้จ่าย"""
PaidSelectTag2#0,"""สมาชิกแต่ละคนจ่าย"""
PaidWaitTitle#0,"""ประตูเริ่มต้น (Start Gate)"""
PaidLeaderWait#0,"""Leader พร้อมจ่ายรวบยอดให้สมาชิกทุกคนแล้ว<br>กรุณารอจนกว่าสมาชิก Party ทุกคนจะพร้อม"""
PaidMemberWait#0,"""ชำระไอเทมเรียบร้อยแล้ว<br>กรุณารอจนกว่าสมาชิก Party ทุกคนจะพร้อม"""
PaidWaitLeaderDecide#0,"""กรุณารอจนกว่า Party Leader<br>จะเลือกวิธีชำระ"""
PaidMemberToast#0,"""เลือกวิธีชำระแบบ \""สมาชิกแต่ละคนจ่าย\"" แล้ว กรุณาชำระที่ประตู"""
PaidLeaderToast#0,"""เลือกวิธีชำระแบบ \""Leader เป็นผู้จ่าย\"" แล้ว กรุณาชำระที่ประตู"""
PaidChangeToast#0,"""เนื่องจากตัวเลือกการชำระถูกเปลี่ยน คุณจึงต้องเริ่มขั้นตอนการชำระใหม่อีกครั้ง"""
EternalWaitStart#0,"""เลือก Stage แล้ว กรุณารอจนกว่าสมาชิก Party ทุกคนจะพร้อม"""
EternalWaitSelect#0,"""กรุณารอจนกว่า Party Leader จะเลือก Stage"""
EternalSelectWessage#0,"""กรุณาเลือก Stage ที่คุณต้องการเล่น"""
EternalPlayFloor#0,"""เล่น Stage"""
EternalFloorChange#0,"""เปลี่ยนชั้น (Change Floor)"""
PaidLeaderMessage2#0,"""หาก Leader เป็นผู้จ่ายรวบยอด<br>จำเป็นต้องใช้จำนวนไอเทมที่แสดงใน<br>\""ไอเทมที่ต้องการ (Required Items)\"" ในขณะนี้<br><br><c ffff00>【เพิ่ม Advance Risk】<c><br>\u3000Leader สามารถจ่าย Advance Capsule เพิ่มเติม<br>\u3000เพื่อเพิ่ม Advance Risk ของตนเองได้<br><br>\u3000เมื่อเพิ่ม Advance Risk ศัตรูจะแข็งแกร่งขึ้น<br>\u3000และเพิ่มอัตราการปรากฏของ Rare Enemy ในส่วนลึกสุด<br><br>\u3000ใน Quest นี้ การเพิ่ม Risk 1 ระดับ<br>\u3000จำเป็นต้องใช้ $(0) จำนวน $(1) ชิ้น"""
PaidMemberMessage3#0,"""ระบบจะหัก \""ไอเทมที่ต้องการ\"" เพื่อเริ่ม<br>Quest หากมีการยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ไอเทมเหล่านี้จะไม่ได้รับคืน<br><br><c ffff00>【เพิ่ม Advance Risk】<c><br>\u3000Leader สามารถจ่าย Advance Capsule เพิ่มเติม<br>\u3000เพื่อเพิ่ม Advance Risk ของตนเองได้<br><br>\u3000เมื่อเพิ่ม Advance Risk ศัตรูจะแข็งแกร่งขึ้น<br>\u3000และเพิ่มอัตราการปรากฏของ Rare Enemy ในส่วนลึกสุด<br><br>\u3000ใน Quest นี้ การเพิ่ม Risk 1 ระดับ<br>\u3000จำเป็นต้องใช้ $(0) จำนวน $(1) ชิ้น"""
AdvanceRiskMessage#0,"""จะทำการเพิ่ม $(0) จำนวน $(2) ชิ้น<br>เพื่อเพิ่ม Advance Risk<br>ตกลงหรือไม่?<br><br><c ffff00>※Advance Risk ของแต่ละตัวละครมีขีดจำกัดสูงสุด<br>\u3000และไม่สามารถเพิ่มไปมากกว่านั้นได้<br>\u3000หากมีการเปลี่ยน Leader หลังจากรับ Quest<br>\u3000อาจทำให้ Advance Risk ของ Quest และตัวละคร<br>\u3000ไม่ตรงกัน โปรดระมัดระวัง<c><br><br>($(1) ที่มี: $(3) ชิ้น)"""
PaidSelectMessage2#0,"""ในการเริ่ม Quest สมาชิกแต่ละคนต้องจ่าย<br>\""ไอเทมที่ต้องการ\"" หรือ Leader จะเป็นผู้จ่ายรวบยอด<br>ให้สมาชิกทุกคนก็ได้<br><br>โปรดทราบว่าหากยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ระหว่าง Quest ไอเทมที่จ่ายไปแล้วจะไม่ได้รับคืน<br><br>คุณต้องการจ่ายด้วยวิธีใด?<br><br><c ffff00>หลังจากเลือกวิธีจ่ายเงินแล้ว การจ่าย \""ไอเทมที่ต้องการ\""<br>เพิ่มเติมจะสามารถเพิ่ม Advance Risk<br>ของ Party Leader ได้<br><br>ทั้งนี้ การจ่ายเพิ่มเติมนี้จะเป็นการจ่าย<br>ของ Party Leader เท่านั้น<c>"""
AdvanceRiskTitle1#0,"""เพิ่ม Advance Risk"""
AdvanceRiskTitle2#0,"""เพิ่ม Advance Risk"""
AdvanceRiskTitle3#0,"""Advance Capsule เพิ่มเติม"""
AdvanceRiskTitle4#0,"""บวก"""
AdvanceRiskTitle5#0,"""เพิ่ม Advance Risk ของ Quest"""
AdvanceRiskTitle6#0,"""เพิ่ม Risk"""
AdvanceRiskTitle7#0,"""<c ffff00>[Advance Risk เริ่มต้น]<c>"""
AdvanceRiskTitle8#0,"""ปัจจุบัน"""
AdvanceRiskTitle9#0,"""เพิ่มเติม"""
AdvanceRiskTitle10#0,"""รวม"""
AdvanceRiskTitle11#0,"""<c ffff00>[Advance Capsule ที่ใช้]<c>"""
AdvanceRiskDisp#0,"""Advance Risk: $(0)"""
AdvanceRiskReset#0,"""โบนัส Risk ถูกรีเซ็ตเนื่องจากมีการเปลี่ยนแปลงวิธีการชำระไอเทม"""
BootupLandingCraft#0,"""เริ่มการไล่ล่า [Profound Darkness]?<br><yellow>※เมื่อเริ่มแล้วจะไม่สามารถยกเลิกได้<c>"""
PaidLeaderMessageWarning#0,"""หาก Leader เป็นผู้จ่ายรวบยอด<br>จะต้องมีจำนวนตามที่ระบุไว้<br>ใน [ไอเทมที่ต้องการ (Required Items)]<br><br><yellow>※สมาชิกบางคนยังไม่ถึง Stage $(0)<br>Stage ล่าสุดที่ไปถึงจะไม่ได้รับการอัปเดต<c><br><br>ดำเนินการต่อหรือไม่?"""
PaidMemberMessage4#0,"""ต้องจ่าย [ไอเทมที่ต้องการ (Required Items)] เพื่อเริ่ม<br>Quest หากมีการยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ไอเทมเหล่านี้จะไม่ได้รับคืน ดำเนินการต่อหรือไม่?<br><br>Stage ที่เลือก: $(0)<br>Stage ล่าสุดที่ไปถึง: $(1)"""
PaidMemberMessage4Warning#0,"""ต้องจ่าย [ไอเทมที่ต้องการ (Required Items)] เพื่อเริ่ม<br>Quest หากมีการยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ไอเทมเหล่านี้จะไม่ได้รับคืน ดำเนินการต่อหรือไม่?<br><br>Stage ที่เลือก: $(0)<br>Stage ล่าสุดที่ไปถึง: <yellow>$(1)<br><br>※เนื่องจาก Stage ที่คุณเลือกไม่<br>ตรงกับ Stage ล่าสุดที่คุณทำเสร็จ แม้คุณจะเคลียร์ได้ Stage ของคุณก็จะไม่เปลี่ยน<c>"""
PaidMemberMessage4Warning2#0,"""ต้องจ่าย [ไอเทมที่ต้องการ (Required Items)] เพื่อเริ่ม<br>Quest หากมีการยกเลิก Quest หรือหลุดการเชื่อมต่อ<br>ไอเทมเหล่านี้จะไม่ได้รับคืน ดำเนินการต่อหรือไม่?<br><br>Stage ที่เลือก: $(0)<br>Stage ล่าสุดที่ไปถึง: <yellow>-<br><br>※เนื่องจาก Stage ที่คุณเลือกไม่<br>ตรงกับ Stage ล่าสุดที่คุณทำเสร็จ แม้คุณจะเคลียร์ได้ Stage ของคุณก็จะไม่เปลี่ยน<c>"""
MaxFloorWarning#0,"""ไม่สามารถดึงข้อมูลความคืบหน้าของคุณได้"""
MemberMaxFloorWarning#0,"""ไม่สามารถดึงข้อมูลความคืบหน้าของสมาชิกได้"""
SelectFloorWarning#0,"""คุณไม่ผ่านเงื่อนไข Stage ที่ไปถึงจะไม่มีการเปลี่ยนแปลง"""
PhantomShipMultiBossGoto#0,"""อุปกรณ์สำหรับขึ้นขับ A.I.S. เริ่มทำงานแล้ว กรุณามุ่งหน้าไปยังโรงเก็บยาน A.I.S. ภายใน 30 วินาที"""
PhantomShipBootup#0,"""เปิดใช้งานอุปกรณ์สำหรับขึ้นขับ A.I.S. หรือไม่?"""
PhantomShipMultiBossMessage#0,"""อุปกรณ์สำหรับขึ้นขับ A.I.S. ทำงานแล้ว<br>หลังจาก 30 วินาที สมาชิกปาร์ตี้ในโรงเก็บยานจะขึ้นขับ A.I.S. ของพวกเขา<br><br>ปิดการใช้งานอุปกรณ์สำหรับขึ้นขับ A.I.S. หรือไม่?"""
PhantomShipMultiBossRemove#0,"""ปิดการใช้งานอุปกรณ์ขึ้นขับ A.I.S."""
PhantomShipMultiBossStart#0,"""การเตรียมพร้อมเสร็จสมบูรณ์ เริ่มการปะทะ"""
DKMultiBossGoto#0,"""จุดเข้าสู่ภารกิจทำงานแล้ว กรุณามุ่งหน้าไปยังจุดเข้าภายใน 30 วินาที"""
DKMultiBossWakeUp#0,"""สำรวจจุดเข้าสู่ภารกิจหรือไม่?"""
DKMultiBossMessage#0,"""สมาชิกปาร์ตี้จะถูกส่งตัวไปในอีก 30 วินาที<br><br>ออกจากจุดเข้าสู่ภารกิจหรือไม่?"""
DKMultiBossRemove#0,"""ออกจากจุดเข้าสู่ภารกิจ"""
DKMultiBossTrans#0,"""การนับถอยหลังเสร็จสิ้น กำลังเริ่มการเคลื่อนย้าย"""
DKInaccessible#0,"""การเปิดใช้งานล้มเหลว"""
SynchronizeBossTitleDK#0,"""จุดเข้าสู่ภารกิจ"""
SynchronizeBossMessageDK#0,"""อุปกรณ์เคลื่อนย้ายจะทำงานอัตโนมัติเมื่อสมาชิกปาร์ตี้ทุกคนมาถึง<br><br>นอกจากนี้ Party Leader สามารถ<br>ออกเดินทางก่อนคนอื่นได้<br>ก็ต่อเมื่อสมาชิกคนอื่นกำลังเข้าใช้งานอุปกรณ์อยู่เท่านั้น"""
